URL Number,Title,Category,Description,MP3 URL
"""157807""","""你在平时怎么解压和治愈自己？核市奇谭Vol.46""","""核市奇谭""","""本期时间轴制作： 老斧子 感谢收听最新一期的核市奇谭！因为上次停更，这次聊得长了点……本期我们分享了最近能解压和治愈自己的事情，也推荐了大家在看的书。本期书单包括菊池佑纪的网络连载漫画《100天后会死的鳄鱼君》《不抓住什么就会飞走的海豹君》，池边葵的买房漫画《想在东京买个房子》，治愈系列漫画《角落生物系列》《看得见的拥抱系列》以及厄休拉·勒古恩的作品集《寻获与失落》。 我们又回来了！""","""https://www.gcores.com/link?target=https%3A%2F%2Falioss.gcores.com%2Fuploads%2Faudio%2Ffc924926-33b8-4aed-ae38-45b31ec7ec6f.mp3"""
"""157808""","""正常作息，GadioNews 10.29""","""Gadio News""","""本期时间轴制作：echo0855 本周新闻：CDPR宣布由虚幻五引擎制作的《巫师》重制版正在开发中；《守望先锋》“归来”万圣节活动现已上线；GOG游戏平台现已登录Epic游戏商城；《卧龙：苍天陨落》将于2023年3月3日发售；《神话时代 复述版》正式公开，首发将登陆PC Game Pass；《明日方舟》宣布将与《怪物猎人》进行联动。本周主题：正常作息。 ​​​​ 夜里更有感觉""","""https://www.gcores.com/link?target=https%3A%2F%2Falioss.gcores.com%2Fuploads%2Faudio%2Fb2b1dde9-9a68-4094-b790-5c6c11b0e175.mp3"""
"""157984""","""《使命召唤 现代战争2》的单人战役行吗？机浪Vol.6""","""Gadio Wave""","""本期节目无时间轴。 估计有不少预购了《使命召唤 现代战争2》的朋友已经通关了本作的单人战役，体验过这次的新故事、新演出以及新玩法，你觉得满意吗？（节目包含剧透！） *GadioWave是一档快速、自由的电台栏目，我们打算以尽量快的速度在节目里分享我们对于新鲜事物的感受。不管是玩的、看的、听的、读的，没有固定的更新时间，没有固定的主持人员，没有时间轴，但是充满情感。 “我真的会谢”""","""https://www.gcores.com/link?target=https%3A%2F%2Falioss.gcores.com%2Fuploads%2Faudio%2Fc32d3026-e99c-419d-9305-12b1fe36ded2.mp3"""
"""158064""","""傻【哔】还是太多Vol.6丨双泉镇不列""","""Gadio Life""","""本期时间轴制作： _小马哥_ 一行四人在一片血雨腥风的双泉镇面临绝境之时，一名意外的协助者突然出现。而他们对这位随身携带伏特加的神秘人士其实并不陌生…… 一名意外的协助者突然出现""","""https://www.gcores.com/link?target=https%3A%2F%2Falioss.gcores.com%2Fuploads%2Faudio%2F3070c58d-1c45-4fa5-9e81-370066d6a67b.mp3"""
"""158065""","""简单了解什么是OLED以及OLED显示设备该如何挑选""","""Gadio Early Access""","""本期时间轴制作：echo0855 如果近期你有更换显示器或者电视的打算，那么OLED显示设备可能会是你关注的重点，不过像是JOLED、WOLED、QD-OLED等等名词总是让人感到有点困惑，本期节目咱们就来说说有关OLED显示设备的基础知识，以及应该如何挑选这类设备。 值得买吗？""","""https://www.gcores.com/link?target=https%3A%2F%2Falioss.gcores.com%2Fuploads%2Faudio%2F2c278d9f-7998-4fbb-95c2-4f986643419e.mp3"""
"""158067""","""真人快打故事 卷七丨世道纷乱空老挺身救险 人心险恶英雄无端殒命""","""Gadio Story""","""本期时间轴制作：NineSolitary 咱就是说，在不知道为什么断更了几个月之后，真人快打系列胡说又莫名其妙地恢复了。总之，在已经彻底忘却前情提要的情况下，西总和龙马在下午五点钟又进了录音室，打着哈欠听老白瞎说八道。自从好几个月之前公主识破身世不幸落难，Jade毅然救主未遂，之后又发生了哪些佳话，且听本轮毫无信息量的白噪音故事。 「所谓摸鱼的至高境界就是混完一期节目离下班正好一分钟」""","""https://www.gcores.com/link?target=https%3A%2F%2Falioss.gcores.com%2Fuploads%2Faudio%2F56b9e685-8927-47b5-a0ee-65602ce80f79.mp3"""
"""158068""","""主次要分清，故事得走心 天天ACG 11.4""","""Gadio News""","""本期时间轴制作：老斧子 手游《机动战士高达 铁血的孤儿G》新预告公布，《胜利女神NIKKE》11月4日开服，TV动画动画《小鸟之翼》延期，《摇曳露营》第三季TV动画确定。本期说了最近玩的游戏和看的作品，最后也分享了对于《假面骑士 BLACK SUN》的感受。 这期最后，说了说对《假面骑士 BLACK SUN》的感受""","""https://www.gcores.com/link?target=https%3A%2F%2Falioss.gcores.com%2Fuploads%2Faudio%2F3aea2655-3557-4542-a682-a4d1a8484da5.mp3"""
"""158069""","""浅尝辄止，Gadio News 11.05""","""Gadio News""","""本期时间轴制作： 佟和 本周新闻：Tundra Esports获得第十一届Dota2国际邀请赛冠军；《双人成行》制作人Josef Fares确认出席TGA 2022；HBO剧集《最后生还者》将于2023年1月15日开播；PlayStation VR2将于2023年2月推出，售价4249元起；《原子之心》将于2023年2月21日发售；演员忽那汐里确认参演小岛工作室新作；《光环：无限》冬季更新将于11月8日上线，包含多人战役功能。本周主题：浅尝辄止。 最近比赛真不少""","""https://www.gcores.com/link?target=https%3A%2F%2Falioss.gcores.com%2Fuploads%2Faudio%2F6e433cde-2f63-4b69-8566-81f1963ebcea.mp3"""
"""158249""","""《第一律法 卷一：无鞘之剑》免费试听集：终章""","""机核有声书""","""欢迎收听机核网出品《第一律法 卷一：无鞘之剑》有声书 终章。 本期节目仅为试听，欢迎在机核网、机核APP端（APP版本需更新至最新的2.9.5及以上版本）购买和收听《第一律法》系列有声书。 本有声书由重庆出版集团正版授权。 这是一个魔法正在消失的时代，这是一个英雄不再、腐败滋生的世界。 阿杜瓦——世界的中心，联合王国的心脏，看似美丽富饶，内里却埋藏着不安的种子。 宫务大臣霍夫、审问长苏尔特为首的廷臣专横跋扈，用绝对的高压和强权统治着整个联合王国。告密者无处不在，暴力司空见惯，无辜者怀抱恐惧在寒夜中睡去，却不知道醒来会不会成为下一个牺牲品。 正义微若尘埃，荣誉零落成泥；阴影笼罩着阿杜瓦，希望如此渺茫…… 但如今，一切即将改变。存在于历史与传说之间的“第一法师”现身联合王国，在众目睽睽之下开启尘封数个世纪的锻造者大厦，并宣告了一场前往世界边缘的伟大冒险！ 昔日最强的蛮族英雄，虚弱自恋的青涩骑士，形容残缺的拷问官，满腹仇恨的女战士…… 乔·阿克罗比，英国著名当代奇幻作家，新史诗奇幻流派领军人物，曾为电影剪辑师。 他以“第一律法”三部曲成名，其作品着重于将高度现实主义的人物描绘和高度戏剧化的情节转折相结合，在欧美幻想文坛上打下了深深的烙印。该系列入围2008年康普顿库克奖、2010星空幻想奖 、2010 幻想文学大奖决赛。并被英国奇幻图书书评百大奇幻，迄今已被翻译为数十国语言。 其《破碎之海》系列也摘得2015轨迹奖。随后更是佳作连连，第一律法独立续作《英雄》《冷宴》等也收获了超高口碑。 有声书《第一律法 卷一：无鞘之剑》免费试听集：终章""","""https://www.gcores.com/link?target=https%3A%2F%2Falioss.gcores.com%2Fuploads%2Faudio%2F7f409952-4c58-4ba9-9eb9-1bb34083b77e.mp3"""
"""158250""","""《第一律法 卷一：无鞘之剑》免费试听集：大难不死""","""机核有声书""","""欢迎收听机核网出品《第一律法 卷一：无鞘之剑》有声书 第一部 第一章。注：前有“终章”，请先收听。 本期节目仅为试听，欢迎在机核网、机核APP端（APP版本需更新至最新的2.9.5及以上版本）购买和收听《第一律法》系列有声书。 本有声书由重庆出版集团正版授权。 这是一个魔法正在消失的时代，这是一个英雄不再、腐败滋生的世界。 阿杜瓦——世界的中心，联合王国的心脏，看似美丽富饶，内里却埋藏着不安的种子。 宫务大臣霍夫、审问长苏尔特为首的廷臣专横跋扈，用绝对的高压和强权统治着整个联合王国。告密者无处不在，暴力司空见惯，无辜者怀抱恐惧在寒夜中睡去，却不知道醒来会不会成为下一个牺牲品。 正义微若尘埃，荣誉零落成泥；阴影笼罩着阿杜瓦，希望如此渺茫…… 但如今，一切即将改变。存在于历史与传说之间的“第一法师”现身联合王国，在众目睽睽之下开启尘封数个世纪的锻造者大厦，并宣告了一场前往世界边缘的伟大冒险！ 昔日最强的蛮族英雄，虚弱自恋的青涩骑士，形容残缺的拷问官，满腹仇恨的女战士…… 乔·阿克罗比，英国著名当代奇幻作家，新史诗奇幻流派领军人物，曾为电影剪辑师。 他以“第一律法”三部曲成名，其作品着重于将高度现实主义的人物描绘和高度戏剧化的情节转折相结合，在欧美幻想文坛上打下了深深的烙印。该系列入围2008年康普顿库克奖、2010星空幻想奖 、2010 幻想文学大奖决赛。并被英国奇幻图书书评百大奇幻，迄今已被翻译为数十国语言。 其《破碎之海》系列也摘得2015轨迹奖。随后更是佳作连连，第一律法独立续作《英雄》《冷宴》等也收获了超高口碑。 有声书《第一律法 卷一：无鞘之剑》免费试听集：第一部 第一章""","""https://www.gcores.com/link?target=https%3A%2F%2Falioss.gcores.com%2Fuploads%2Faudio%2Fbc2c6a52-70bb-443b-9164-9cc3f6769aed.mp3"""
"""158251""","""《第一律法 卷一：无鞘之剑》免费试听集：问""","""机核有声书""","""欢迎收听机核网出品《第一律法 卷一：无鞘之剑》有声书 第一部 第二章。 本期节目仅为试听，欢迎在机核网、机核APP端（APP版本需更新至最新的2.9.5及以上版本）购买和收听《第一律法》系列有声书。 本有声书由重庆出版集团正版授权。 这是一个魔法正在消失的时代，这是一个英雄不再、腐败滋生的世界。 阿杜瓦——世界的中心，联合王国的心脏，看似美丽富饶，内里却埋藏着不安的种子。 宫务大臣霍夫、审问长苏尔特为首的廷臣专横跋扈，用绝对的高压和强权统治着整个联合王国。告密者无处不在，暴力司空见惯，无辜者怀抱恐惧在寒夜中睡去，却不知道醒来会不会成为下一个牺牲品。 正义微若尘埃，荣誉零落成泥；阴影笼罩着阿杜瓦，希望如此渺茫…… 但如今，一切即将改变。存在于历史与传说之间的“第一法师”现身联合王国，在众目睽睽之下开启尘封数个世纪的锻造者大厦，并宣告了一场前往世界边缘的伟大冒险！ 昔日最强的蛮族英雄，虚弱自恋的青涩骑士，形容残缺的拷问官，满腹仇恨的女战士…… 乔·阿克罗比，英国著名当代奇幻作家，新史诗奇幻流派领军人物，曾为电影剪辑师。 他以“第一律法”三部曲成名，其作品着重于将高度现实主义的人物描绘和高度戏剧化的情节转折相结合，在欧美幻想文坛上打下了深深的烙印。该系列入围2008年康普顿库克奖、2010星空幻想奖 、2010 幻想文学大奖决赛。并被英国奇幻图书书评百大奇幻，迄今已被翻译为数十国语言。 其《破碎之海》系列也摘得2015轨迹奖。随后更是佳作连连，第一律法独立续作《英雄》《冷宴》等也收获了超高口碑。 有声书《第一律法 卷一：无鞘之剑》免费试听集：第一部 第二章""","""https://www.gcores.com/link?target=https%3A%2F%2Falioss.gcores.com%2Fuploads%2Faudio%2F32fed2e0-a80a-4019-a582-383910a5650c.mp3"""
